DE_BE,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded,BE_DE,F_source_embedded,F_source_embedded,F_target_embedded,F_target_embedded
4145,-43.24041367,-52.75059891,-77.38063812,23.48320198,25.10575294,-68.19095612,28.70273399,-31.82448196,4145,-3.519983292,-36.87321472,-32.18869781,-28.36266136
4146,7.753122807,4.625405312,-78.04193878,23.47395706,-51.35045624,25.20278358,27.66306686,-40.33296204,4146,0.436535686,-27.48714447,-35.0843277,-30.95629311
4147,7.690164089,5.143260479,-78.3658371,23.52634048,-51.61426544,24.93975258,25.83462524,-41.56929779,4147,-11.12355042,-0.858096778,-37.25858307,-31.51156044
4148,7.431773663,6.490482807,-79.71562958,23.15673065,-54.41601944,24.49242592,29.64629364,-33.0097084,4148,-10.90199757,0.471524477,-34.74523544,-29.54872322
4149,7.65704155,5.344912529,-79.71562958,23.15673065,-51.75422287,24.4333992,20.86620712,-49.65799713,4149,-9.478451729,-2.514624357,-38.91999817,-33.6762619
4150,7.664567947,5.156644821,-78.20912933,23.44873238,-51.34814072,24.14102364,29.65580177,-32.62122345,4150,-10.09132385,-0.405057549,-33.55519867,-28.59077644
4151,-7.760093689,-42.84796524,-77.27187347,23.7119751,-50.74657059,24.13940811,23.0012989,-47.9947052,4151,0.718236744,-27.76210976,-35.61142349,-34.24703217
4152,-7.778550625,-42.6213913,-77.80563354,23.54793167,-50.24533081,23.10020638,23.00132561,-47.99473572,4152,1.134364009,-28.22914314,-35.61141586,-34.24704742
4153,-7.785661221,-42.64025116,-73.40177155,28.46035385,-50.36102295,23.30846024,21.52244949,-50.86919403,4153,1.039166212,-28.11489487,-34.93576431,-34.91259003
4154,-7.793677807,-42.82131195,-71.62519836,32.73517609,-50.51799011,24.00131607,21.61605644,-50.85638809,4154,0.674001515,-27.71360779,-35.05044937,-34.90806198
4155,-8.015015602,-43.07131958,-71.51372528,33.37300491,-49.58104324,23.66667557,26.02165985,-45.69724274,4155,1.198713064,-28.31517792,-31.70565605,-32.90949631
4156,-8.593250275,-43.25629425,-71.41676331,33.44557953,-48.86569977,22.00125885,28.71711922,-40.62511444,4156,2.307379961,-29.00611877,-30.95783806,-32.03963852
4157,-8.143155098,-43.36405563,-72.70428467,32.48655701,-49.58042145,24.04061317,30.69228363,-32.6649971,4157,1.804125667,-29.05064392,-34.23513412,-29.03369141
4158,-8.732012749,-43.34114838,-71.61197662,33.0566864,-48.81036758,22.02850723,30.13056755,-34.46545029,4158,2.676075935,-29.07213783,-34.63764191,-29.0708828
4159,-9.207356453,-42.8464241,-72.13908386,31.1562233,-54.8551445,12.32262707,30.39344788,-33.87026215,4159,6.24328661,-30.2290287,-33.96900558,-29.21370316
4160,-8.718914986,-43.34640121,-78.18690491,24.02095222,-48.64424896,22.66567802,31.3576088,-33.69074631,4160,2.99996686,-29.27576637,-29.87267494,-31.5893898
4161,-9.345671654,-44.32247543,-78.18690491,24.02095222,-47.99097443,22.31424713,27.19503212,-45.55172729,4161,16.83044243,-50.54956818,-28.3737793,-33.0137291
4162,-9.349982262,-44.53553772,-78.33440399,23.45706177,-47.80023575,22.36307907,25.51590919,-47.39389038,4162,15.85779572,-50.5536232,-30.82217216,-33.22584915
4163,-10.32322502,-44.11425781,-81.24733734,22.01575089,-38.03336716,-5.262899876,25.51590919,-47.39389038,4163,15.60629559,-50.73115158,-30.82217216,-33.22584915
4164,-10.80863667,-44.23778152,-81.22790527,21.98685455,-38.49853897,-5.269457817,26.34973526,-41.4068718,4164,10.89768219,-33.03808594,-32.03222656,-31.93628693
4165,-9.45826149,-44.08153915,-80.14318848,22.78884697,-48.45994568,22.29058075,30.53513908,-33.95125961,4165,8.392659187,-35.93959427,-32.86439133,-29.32357025
4166,-11.8914175,-39.86018372,-81.21162415,21.96357918,-55.51225662,-27.92817307,24.87984848,-41.76331711,4166,7.002076626,-30.60611534,-33.92420197,-33.27246475
4167,-11.48562813,-41.51904297,-81.20919037,22.034832,-55.44851685,-29.89979362,36.49724579,-26.82728386,4167,18.81134796,-51.19326019,-35.985672,-28.51337242
4168,-11.25478363,-41.83122635,-77.22117615,23.56725502,-63.13124084,-2.564614296,25.28175926,-41.62199402,4168,18.83925247,-51.20187759,-36.97121429,-31.24291229
4169,-11.71557999,-41.2823143,-77.29818726,22.79331207,-56.3195343,-32.18205261,26.59105682,-42.69839859,4169,17.84343719,-48.1018219,-31.6908226,-32.20981216
4170,-12.47205353,-49.36873245,-81.06111908,23.29250145,-44.62664032,-20.49441338,23.05564499,-50.2143898,4170,13.53556633,-49.16915894,-36.88527679,-33.57176208
4171,-14.26854992,-55.16238785,-80.44992065,25.32663727,-41.51197433,-21.03243828,24.83214188,-41.68246078,4171,10.86405659,-52.33330154,-37.34583664,-31.3637886
4172,-13.67523479,-53.55609131,-71.70792389,33.71122742,-51.8055687,-31.79554176,25.75028229,-40.91773605,4172,10.25037003,-53.37330246,-37.16891861,-31.08431625
4173,-12.55300617,-52.08479309,-72.7578125,33.18387222,-56.12402725,-34.54273987,27.31950569,-36.44579315,4173,12.16032505,-54.52853394,-37.29431534,-29.9360714
4174,-10.74224281,-68.05249786,-72.75779724,33.18386459,-30.50730705,-43.4077301,28.14500046,-40.19022751,4174,-5.979448318,-56.11016464,-35.02518845,-31.00049973
4175,-11.15615559,-68.84024048,-79.3857193,24.47633743,-29.75783157,-44.4367485,25.16001511,-39.82881165,4175,-5.245172024,-56.53601074,-41.96134949,-30.45240021
4176,-4.304878235,-68.38208771,-79.74712372,25.05939865,-23.19412041,-38.47702408,28.29850197,-38.64376831,4176,-9.713620186,-63.1472435,-37.9136467,-29.43826866
4177,-1.217375159,-74.50157166,-80.84048462,27.55090141,-16.74915314,-52.1218338,21.43096542,-50.72922897,4177,-14.65522194,-59.43054581,-36.64612579,-34.76295471
4178,2.134074926,-70.70879364,-78.01683807,32.32942963,-15.60169792,-44.99368286,22.41972923,-47.51327133,4178,-16.03544617,-66.55340576,-39.8036499,-33.51096344
4179,2.134074926,-70.70879364,-81.93080902,29.94508934,-15.60163021,-44.99362946,27.70288277,-35.80146027,4179,-16.94780731,-65.74746704,-42.7269249,-28.35160255
4180,4.873601437,-74.60308075,-79.59275818,29.01199341,-8.622544289,-49.40370178,12.44484234,-40.44694519,4180,-18.141222,-59.76666641,-43.96197891,-30.47610855
4181,2.656319141,-78.46155548,-79.30402374,28.89779282,-3.381999969,-69.42467499,24.61717987,-40.0154953,4181,-27.22072029,-59.99392319,-42.33706665,-30.50822258
4182,-0.083597764,-75.67146301,-78.03594971,31.61969376,-16.21694565,-53.01527786,26.90388298,-40.77743912,4182,-11.07854462,-63.19509125,-39.13669968,-30.01171684
4183,-4.297230244,-82.56243896,-74.32293701,32.41311264,-7.975048065,-66.38313293,27.14669991,-37.94841766,4183,-11.11926746,-53.5881691,-40.13800049,-29.26212692
4184,-6.108241558,-83.66046906,-72.46220398,34.30905151,-11.7108202,-65.8694458,29.83978081,-27.83658218,4184,-7.276319504,-53.97747803,-38.48853683,-26.50785637
4185,-12.46114445,-73.29358673,-74.19329071,32.04148865,-15.92400646,-63.53811646,31.3379879,-19.33424377,4185,-5.81865263,-53.80410385,-39.032341,-25.62818527
4186,-13.89054775,-73.57016754,-73.89123535,32.11483765,-16.06508636,-64.15833282,29.28836441,-29.89094353,4186,-6.187383175,-53.29450607,-36.30765152,-26.63591576
4187,-14.17205906,-74.01512909,-74.15515137,31.65940094,-12.72039604,-65.82888031,28.90278435,-30.47502136,4187,-8.830554962,-51.92074585,-35.98303986,-26.69912148
4188,-14.2543211,-73.20550537,-73.78751373,28.5959568,-16.4623661,-63.81235504,29.94397545,-28.05636406,4188,-5.362682819,-52.26039886,-37.35124588,-26.24411774
4189,-12.69782925,-72.88869476,-78.47318268,29.56999016,-18.80442429,-61.54457855,25.58154678,-36.04265213,4189,-6.344707966,-55.19114304,-45.0560379,-28.20683479
4190,-12.69782925,-72.88869476,-77.31951141,32.18201828,-18.80441093,-61.54457092,24.60260201,-27.93980598,4190,-5.310727596,-53.66181946,-44.21569824,-27.34662247
4191,-12.67036438,-72.87889099,-73.83937073,36.89130402,-19.01397896,-61.19202805,30.51023483,-21.80173302,4191,-6.689263821,-54.39907837,-43.43622589,-26.9207325
4192,-13.76872444,-73.45023346,-74.54111481,35.19643784,-16.07003212,-64.13921356,30.6672039,-21.56274796,4192,-4.458919525,-52.8344574,-43.16291809,-26.80679321
4193,-13.50632477,-74.3095932,-77.57437134,31.96678352,-17.02955818,-64.35887146,24.89355278,-39.82738495,4193,-8.032380104,-50.40626526,-42.52025604,-30.30493164
4194,-11.25240135,-73.99658966,-77.23570251,32.605793,-17.82280922,-61.47222137,22.45546341,-46.30477905,4194,-7.211858273,-52.11524582,-40.75032806,-33.16584015
4195,-14.22391796,-73.44317627,-77.01628876,31.70604324,-16.50131607,-64.03451538,27.83459854,-40.67551422,4195,-5.859757423,-52.12482071,-39.00663757,-29.83333778
4196,-14.42994499,-73.54981232,-76.56897736,32.0209465,-16.29534531,-64.31203461,29.87304497,-30.28640175,4196,-7.297557354,-51.31080627,-41.32332611,-27.60732841
4197,-14.11172009,-70.60691071,-76.804039,32.75052261,-30.98546219,-45.7770462,25.34027863,-38.62086487,4197,4.568266869,-51.35863876,-43.08407211,-30.17223167
4198,-36.15163803,-43.93076324,-74.71148682,36.43910599,-14.4201107,-66.5774231,28.42302895,-34.05554581,4198,0.213900372,-41.09880066,-41.44975281,-28.85412407
4199,-36.9222374,-42.57488251,-74.71152496,36.43918228,-50.71702194,-47.47189331,28.41832924,-33.24671173,4199,18.73536873,-46.78086472,-38.60759735,-28.78204727
4200,-15.01399136,-48.03796387,-76.08324432,38.16479874,-51.70929718,-32.81626892,28.30665779,-39.3189888,4200,17.09976578,-46.95890808,-38.41389847,-29.41792107
4201,-15.19377995,-46.91652298,-77.29490662,35.83270264,-52.22914505,-33.29754257,24.26972008,-40.52499771,4201,17.85583496,-47.3617897,-42.37361526,-30.5941143
4202,-15.51225758,-47.41653061,-74.05090332,39.54938889,-51.32091904,-46.21170807,29.95217896,-30.08894539,4202,19.62443733,-46.01264954,-40.65583801,-27.63980293
4203,-14.5266037,-46.85462189,-72.22159576,40.61662674,-53.09385681,-31.76581192,27.08076477,-37.72005463,4203,15.83601284,-46.96115875,-41.99591827,-29.50799179
4204,-14.60559464,-46.78156662,-74.5873642,39.58144379,-53.22034836,-31.9052372,24.46064186,-28.39273834,4204,17.10356331,-47.41186523,-43.92049026,-27.60375977
4205,-16.01911163,-56.32983398,-74.91020966,37.30688095,-32.53730011,-8.760087967,32.38688278,-17.15442657,4205,10.61867619,-49.06560135,-38.0129509,-25.3424015
4206,-14.62663174,-45.47231674,-73.79401398,37.32632446,-53.47309494,-27.71000099,30.05793381,-28.53733826,4206,15.93898773,-48.03082275,-37.03944016,-26.39935303
4207,-12.07548904,-39.44778061,-73.67842102,37.18863678,-56.23742676,-29.59857178,28.2970314,-33.06464767,4207,5.403910637,-27.18403625,-39.16553116,-28.48869896
4208,-12.367939,-38.60709,-73.65013885,35.91161346,-57.08554077,-32.68925858,29.90383148,-28.73205185,4208,27.42549515,-14.50296688,-36.47171402,-26.32192802
4209,-12.94656944,-38.11999512,-76.53864288,32.24150848,-55.82677841,-46.8084259,29.00657272,-31.52208519,4209,18.34788322,-26.08248901,-39.91328049,-27.81565475
4210,-15.97585297,-45.35985184,-76.36753845,33.14147568,-52.72439575,-32.8132019,31.63284683,-16.98998833,4210,17.14038086,-46.32978439,-39.85050201,-25.50842094
4211,-13.71830177,-45.60895157,-76.47022247,33.44203568,-45.63458633,-19.91559792,23.91769218,-26.63996315,4211,14.94753742,-48.65951538,-48.74670792,-26.77981758
4212,-12.11588764,-46.91664124,-73.56061554,40.33411026,-38.83658218,-8.044099808,30.85050011,-20.7851162,4212,12.89746284,-48.51299667,-39.43917465,-25.82402802
4213,-13.18756008,-45.80131531,-74.20545959,39.88305283,-45.38811111,-18.69042969,29.94582558,-30.15939903,4213,16.73566246,-49.73297501,-38.36638641,-27.16939926
4214,-11.80033779,-47.33571625,-72.40935516,40.18380737,-35.9561348,-7.928739071,29.48114204,-32.49551773,4214,13.78798294,-47.2936821,-38.90695953,-27.94669914
4215,-26.02966309,-47.68917465,-72.36906433,40.87025452,-41.972332,-23.44427872,27.13450623,-38.57009506,4215,17.97652245,-40.80784607,-40.04468918,-29.4067688
4216,-16.24325943,-45.18157196,-72.50849915,40.98460388,-52.46694183,-33.25407791,30.99494171,-21.14830589,4216,10.36357689,-31.7380867,-38.3908577,-25.74155807
4217,-12.89035702,-44.86142731,-74.75026703,38.38223648,-46.12194824,-18.54953766,31.93214607,-17.10022545,4217,17.67869568,-49.5162468,-38.40742111,-25.30721283
4218,-12.01997471,-47.3221283,-74.30467224,36.86949158,-38.13154984,-8.436193466,31.1894474,-17.65187836,4218,12.24295902,-50.03507614,-46.33703613,-21.23434258
4219,-16.33904266,-57.47137451,-73.24320984,40.34157944,-32.18577576,-10.1511097,31.99500656,-13.53479004,4219,9.839133263,-50.24236298,-46.42348862,-20.98546028
4220,-12.23577213,-47.93803024,-73.3744278,40.51182556,-42.87938309,-19.07492256,29.6853466,-19.68740654,4220,13.88062668,-44.59100723,-47.75868607,-21.58782005
4221,-12.84596729,-45.18235397,-74.40637207,39.71735382,-45.91838455,-19.62458038,18.10955238,-11.04541683,4221,15.96718884,-48.55796432,-52.67311096,-19.52674675
4222,-10.72256279,-46.68013,-75.15277863,37.5117836,-36.90993118,-6.800455093,11.37867546,-7.912026405,4222,14.48112011,-47.27423859,-56.94662476,-13.11129379
4223,-11.87009239,-47.09677505,-75.15324402,37.51179504,-38.71164703,-8.207551956,11.44532204,-7.367223263,4223,14.09101391,-47.66957092,-56.90663528,-13.35515881
4224,-11.6349678,-48.46965027,-77.02464294,35.87230682,-37.80078888,-9.234311104,23.5742836,-10.22485161,4224,10.79723644,-50.20070267,-52.45769882,-19.4654541
4225,-11.10924435,-47.4763031,-80.47306824,30.77044106,-37.72358322,-7.809816837,24.60433769,-5.968489647,4225,14.48847008,-48.79764557,-52.22150803,-18.83411026
4226,-12.74728107,-46.97828674,-83.15077209,30.16053963,-45.34333801,-19.94727707,25.67053795,-11.88534737,4226,15.48671246,-49.62512207,-51.05879211,-20.14854622
4227,-10.50347233,-45.99617386,-76.72764587,33.56457901,-37.49009705,-5.810233593,27.19773293,-26.18602371,4227,14.28382778,-50.46482849,-49.15306091,-22.13111305
4228,-10.38279343,-46.01916504,-75.02135468,37.23102188,-37.00391006,-5.880170345,31.81532097,-11.94838905,4228,13.62127781,-50.75565338,-47.1885643,-20.35886765
4229,-11.29538155,-48.62517548,-73.26741028,40.22608948,-33.90123749,-10.05296993,31.32343292,-19.1868,4229,11.49409962,-50.77075577,-45.95513535,-21.32557678
4230,-16.67436218,-57.98595428,-74.86190796,39.50852203,-29.02637482,-17.04547691,25.85934067,-27.2038269,4230,7.312367439,-50.78062057,-49.91153717,-22.51311684
4231,-16.73789215,-58.20282745,-79.98896027,36.4887886,-29.2099514,-17.15949821,22.77752495,0.268574446,4231,8.224994659,-49.17286682,-51.94983673,-17.58145142
4232,-16.49417686,-58.43626404,-83.38572693,31.86906624,-26.49264717,-15.98595905,26.50917244,-3.338723421,4232,8.059185982,-49.26551819,-51.65546036,-18.28013611
4233,-16.16309357,-57.30254364,-83.41732788,36.08536148,-32.75619125,-10.15941334,26.00820541,-9.591695786,4233,9.968852997,-50.03704834,-51.9081459,-19.37753868
4234,-11.13318062,-47.41139984,-83.1563797,35.04637909,-37.90854645,-7.864635944,25.25895691,-11.46321774,4234,13.75462246,-50.58252716,-52.25199127,-19.59791183
4235,-16.02606964,-56.82049561,-83.08345032,32.45067978,-32.30075836,-9.869433403,11.82434559,-7.061938286,4235,11.84913349,-50.11933136,-56.69091415,-12.41875648
4236,-14.50073814,-65.17571259,-83.08367157,32.453228,-27.16292572,-20.73450279,7.871295929,-5.768124104,4236,3.505336285,-48.78975296,-57.09255219,-5.706084251
4237,-13.86031723,-66.13891602,-82.98168182,34.49879074,-28.71203804,-32.94780731,8.246809959,-5.447316647,4237,3.410674572,-50.44293594,-56.99591827,-5.433567047
4238,-13.86032772,-66.13893127,-82.96131134,34.61595917,-28.71210289,-32.94780731,16.99740028,5.537379265,4238,2.834743261,-48.74865723,-55.46892929,-5.324117184
4239,-17.98485756,-58.09092331,-83.17125702,35.35598755,-33.56447983,-22.68223572,9.473236084,-13.09184837,4239,6.940962315,-51.49767303,-57.85881805,-13.58633804
4240,-18.03262711,-58.1289711,-82.64180756,37.1387558,-33.4417305,-22.65611267,12.71660995,-28.19734192,4240,5.4219594,-50.23371506,-56.74581528,-20.4592514
4241,-16.9499855,-58.11038589,-82.81268311,36.71222305,-29.41176033,-17.34863663,13.49653912,-27.0934639,4241,6.36398983,-48.4684639,-56.53442764,-20.51508141
4242,-15.08130169,-46.19734192,-83.50134277,35.45550919,-53.31446075,-31.88707924,28.9811821,-18.00296974,4242,16.55922127,-49.47889328,-48.62670135,-20.82773399
4243,-10.93448448,-42.45504761,-83.27140045,36.72819519,-62.44419861,-1.603299737,29.12200356,-20.88548088,4243,5.983365059,-29.46924782,-47.59663391,-21.74180031
4244,-10.81801796,-46.52322006,-83.50680542,37.16814804,-37.72802353,-6.511489868,30.18600845,-20.19202805,4244,14.21400356,-50.21971893,-47.4806366,-21.8197937
4245,-12.3596077,-43.3824501,-82.91387177,37.04430389,-55.51876831,-28.52563286,23.2145462,-25.96768951,4245,17.60227394,-47.808815,-52.71180344,-20.46360588
4246,-10.6298914,-46.92563629,-83.3783493,36.7263298,-36.71550751,-6.761816502,10.87016487,-12.37385082,4246,16.23322868,-49.905159,-56.74203491,-14.69951916
4247,-15.97643185,-56.9235878,-72.05235291,42.06628799,-32.46427536,-9.460461617,29.04065895,-20.00296783,4247,8.567602158,-49.76474762,-48.83498383,-21.81080246
4248,-14.81119728,-55.49266815,-71.35497284,41.74491119,-40.51667404,-20.43463326,26.99458122,-13.18818665,4248,7.853874207,-51.03916168,-49.54930115,-21.19897461
4249,-10.90579796,-47.76917267,-71.35497284,41.74491119,-36.44884491,-7.557462215,27.34591866,-27.31810379,4249,12.42421055,-50.70066071,-48.21524811,-22.53248215
4250,-15.94595909,-56.57085037,-74.85466003,43.73846054,-32.21674728,-9.386471748,26.71753311,-28.02023506,4250,9.235999107,-46.97957611,-48.76013565,-22.82664108
4251,-16.85520363,-57.56806946,-75.03574371,43.74645233,-32.7117157,-17.49974251,26.62036324,-27.21454239,4251,10.23512173,-49.27200317,-49.13380432,-22.51985359
4252,-12.13501072,-48.33927917,-75.17835999,43.54045105,-43.42187119,-20.09894943,27.79619217,-18.47547531,4252,13.49117851,-48.60092926,-49.65041351,-21.08385468
4253,-11.23771191,-42.09926987,-75.28079987,43.59496307,-63.1230545,-2.678686857,25.30045509,-26.65582848,4253,6.425994873,-31.49401283,-49.92485046,-22.46820831
4254,-11.54371071,-46.06118011,-72.88771057,44.30446625,-45.97605133,-19.09312248,13.6072464,-26.95596123,4254,15.32868767,-50.82440948,-50.41893387,-22.8114624
4255,-11.39834499,-46.83142853,-40.64907837,65.31382751,-39.01716995,-8.159685135,25.55338669,-9.882707596,4255,13.27571392,-50.37305832,-52.0218277,-19.56170845
4256,-10.57432842,-44.20718384,-40.65024948,65.55318451,-38.09609985,-5.295042038,12.32035255,-5.711060524,4256,14.97250938,-50.13004303,-56.67857742,-12.81453991
4257,-11.74702358,-40.65156174,-49.95333099,52.03347015,-56.25682449,-30.52174377,15.99575329,-8.18174839,4257,6.202136517,-30.1835041,-56.41027069,-13.19814682
4258,-11.74702358,-40.65156174,-49.97269058,51.6590271,-56.25682449,-30.52174377,18.72933578,-9.118326187,4258,6.366126537,-31.39481735,-55.27215958,-15.94170952
4259,-10.54794788,-46.38329315,19.89548492,38.8446312,-37.25550461,-6.546588898,17.02848625,-11.72341156,4259,13.96235275,-51.11787796,-55.85343933,-15.89008808
4260,-11.32757473,-47.54209518,17.60985374,40.38935471,-38.69820023,-8.253983498,12.45188618,-26.37347412,4260,14.43006325,-48.69098663,-58.29821014,-17.61897659
4261,-12.32430077,-48.58579254,24.37786102,38.6397934,-44.59827042,-20.30177116,29.5387001,-10.02702332,4261,14.01173401,-48.77825546,-48.55925751,-18.5383358
4262,-11.12611961,-48.14134216,24.37781334,38.63980865,-37.811409,-8.223229408,17.34235954,-9.908800125,4262,12.1992178,-50.34654999,-55.51515579,-15.97168636
4263,-11.40105438,-48.58448792,16.67113495,41.24274445,-37.8872757,-8.834096909,17.20323944,-9.916831017,4263,12.46528912,-50.37862778,-55.55615616,-15.97733593
4264,-13.74519062,-54.55940628,16.33925056,41.22949982,-33.90969467,-42.53465652,16.59815407,-16.03965759,4264,8.429095268,-52.58791351,-55.7700882,-18.11402893
4265,-14.12007999,-54.5412178,16.26931763,41.2420845,-41.83053207,-21.07945824,16.41733551,-16.47879028,4265,10.66854382,-52.54707718,-55.81668854,-18.30243111
4266,-13.37667274,-54.47618484,24.50188637,38.8449173,-34.06588364,-42.27030945,17.52476311,-15.31804943,4266,8.535786629,-52.91504669,-55.36235428,-18.32754517
4267,-14.22125912,-69.82655334,15.63930893,43.82540894,-33.54100418,-42.86309814,14.96415615,-17.44305611,4267,5.43110323,-50.26854324,-56.41392517,-18.33611298
4268,-15.56362057,-57.55393982,24.98844147,39.71214676,-34.18376541,-10.92181396,16.99499512,-15.21063995,4268,9.695541382,-50.66359711,-55.62935257,-17.94934845
4269,-15.56362057,-57.55393982,15.9784708,44.53771973,-34.18376541,-10.92181396,16.61257744,-13.41544247,4269,-1.711698532,-57.76123428,-55.76403427,-17.28307915
4270,-13.41365814,-54.65917206,14.85952473,43.19889832,-34.16392136,-42.3909111,17.15887451,-15.54939747,4270,6.848136425,-49.94479752,-55.55233383,-18.26467896
4271,-7.12976408,-67.17534637,15.12900066,43.55578995,-24.54084206,-33.88653183,19.65391159,-8.021793365,4271,-5.665301323,-62.16888046,-54.72043991,-16.12993622
4272,-6.636548042,-67.80025482,16.22740173,43.59579468,-26.35900879,-37.96092606,16.63700485,-13.00225067,4272,-7.921047688,-62.05936813,-55.94817352,-16.59530258
4273,-5.352101326,-67.75698853,14.15682983,44.38139343,-24.45383835,-36.60734177,12.57462025,-26.13951492,4273,-7.662402153,-62.82702637,-57.30088043,-19.53727913
4274,-3.981954813,-67.77068329,16.44774246,43.57300186,-21.28197289,-35.54708099,20.91848755,-8.808982849,4274,-7.902756214,-64.72566986,-54.39105988,-16.30721283
4275,-6.904746056,-66.71942902,16.44772339,43.57300568,-25.24263,-33.310215,19.39515877,-7.200419903,4275,-3.600050926,-59.84709549,-54.74723053,-16.20817757
4276,-10.35296822,-68.84198761,16.53934097,41.99395752,-28.84684372,-44.42263031,18.75237274,-5.86699152,4276,-4.527757645,-57.60099411,-54.66680908,-15.96014404
4277,-1.102431774,-68.08809662,16.16848373,42.48587418,-19.83192062,-35.588974,14.85836697,-15.02728939,4277,-7.612734795,-65.16410828,-57.28250122,-16.54092407
4278,-5.119914532,-68.01142883,17.82582092,42.74610138,-23.40984535,-38.37855911,15.71522141,-8.158824921,4278,-7.329555511,-62.6000824,-56.8315506,-15.85173512
4279,-9.731895447,-66.23876953,19.62482834,45.14326096,-30.46613121,-39.78874588,7.890951633,-13.27792454,4279,-2.976463795,-58.85090256,-63.34211731,-10.2915144
4280,-7.214186192,-65.93112183,17.96700668,43.63808441,-24.92532158,-31.8428688,11.37019253,-3.617190361,4280,-1.536441803,-59.99909973,-61.04272842,-6.795305729
4281,-8.792016983,-66.15596008,16.36367798,44.77555847,-39.89631271,-21.44188309,10.62139606,-3.977702618,4281,-1.527076483,-59.4937439,-61.02761459,-6.702320099
4282,-8.43089962,-65.44705963,17.16379166,43.36129761,-34.83874512,-9.779052734,10.41399002,-4.125209332,4282,-1.380223632,-59.16971588,-60.93997192,-6.783069134
4283,-12.60496426,-52.12718582,17.26318932,43.72673416,-56.04843903,-34.11032104,10.35970974,-4.195779324,4283,11.42948627,-53.45113373,-60.94330215,-6.782697678
4284,-12.65034199,-53.13552094,14.76512814,42.85726166,-51.04851913,-31.89177322,12.88647652,-17.94335175,4284,-1.5235672,-58.56877518,-63.98470688,-13.47999001
4285,-6.333941936,-66.07796478,14.58124161,42.97703934,-24.67089462,-31.8004055,15.45707893,-14.23863029,4285,-5.28446722,-65.45554352,-63.21180344,-14.0015707
4286,-5.698932171,-66.21121216,14.99693012,44.23262405,-23.49277496,-31.98596191,9.221839905,-15.04406548,4286,-5.995612621,-65.2312851,-64.1544342,-10.81487656
4287,-5.904150963,-66.73888397,14.99689674,44.2326355,-24.32117271,-33.38546753,6.989943027,-18.0642643,4287,-6.442929745,-64.6350708,-64.72491455,-9.94225502
4288,-5.342969418,-66.52746582,13.51959038,44.58254623,-23.32500267,-32.77649307,7.431380749,-13.7638464,4288,-6.406930923,-64.9397583,-64.08365631,-9.928095818
4289,-9.551712036,-66.97556305,13.73969555,44.45200729,-30.24260712,-40.2243042,15.62757969,-14.47241402,4289,-3.338194609,-59.62907028,-63.28488922,-13.99928665
4290,-12.73715401,-53.25545883,12.28796577,44.4254303,-50.93659592,-32.02576065,7.181225777,-22.88036728,4290,10.17069912,-53.58280182,-66.67790985,-11.3577013
4291,-8.621380806,-67.35914612,12.44023323,44.42442703,-28.7425251,-39.31482697,14.03931618,-18.12798882,4291,-4.070241928,-58.64152145,-63.64184952,-14.05160236
4292,-6.45712471,-67.02588654,5.343540192,49.5471077,-24.99862671,-33.6359787,6.747050762,-20.87329483,4292,-5.479485512,-62.30953217,-66.53834534,-10.46931934
4293,-6.141449928,-67.40734863,6.448900223,50.73021317,-24.71169281,-34.7397728,7.069429398,-14.14484024,4293,-6.695858002,-63.70833206,-64.42768097,-9.50841713
4294,-9.903909683,-67.2776947,4.823214054,49.87257004,-29.98250008,-40.70645142,13.92527485,-6.924721718,4294,-2.258876085,-57.34677124,-63.13113403,-6.395833492
4295,-9.06564045,-67.08625031,12.94697952,54.70236206,-29.51102638,-39.83695984,-0.345328778,-10.05611992,4295,-2.426280975,-58.32371521,-65.17541504,-3.674676657
4296,-6.041627884,-67.47963715,16.41177559,57.91917419,-24.56899452,-35.37660599,4.537421227,-3.738409042,4296,-6.69672966,-62.88725662,-64.53479767,-4.385044575
4297,-4.098446846,-68.24061584,13.88077259,45.43303299,-22.55449486,-38.41595459,0.044951133,-10.74720478,4297,-7.998958111,-65.10162354,-65.4892807,-4.456180573
4298,-10.47465134,-68.05743408,4.78533411,49.98247528,-30.32005119,-43.83115387,-0.790105045,-10.46326447,4298,-2.293028831,-57.52241898,-65.98246765,-4.119772434
4299,-10.38015175,-68.67964172,2.744396687,48.81383514,-28.90214157,-44.38884735,0.499475867,-10.88863945,4299,-4.431426048,-58.91902542,-65.44376373,-4.714294434
4300,-10.38016796,-68.67962646,2.744619608,48.81572342,-28.90215874,-44.38884354,10.00310898,-22.08575058,4300,-3.634347916,-57.22582626,-66.12107086,-11.87287807
4301,-4.556053162,-67.14840698,18.68169785,52.603302,-22.67592621,-33.73408508,10.93809128,-22.5300045,4301,-6.427936554,-64.81251526,-65.20680237,-12.96775246
4302,-3.145861626,-75.02140808,12.53265476,53.33880615,-16.60933495,-54.59327316,12.45453835,-23.20488548,4302,-12.37585545,-56.52507782,-59.91010284,-20.12859535
4303,-1.072286487,-70.54530334,13.15597248,55.85432434,-18.42507744,-43.08539581,6.888599396,-20.90075874,4303,-12.26030254,-63.77669907,-66.83187866,-10.32153797
4304,-8.659583092,-67.34366608,12.64060593,53.15340805,-27.46224022,-37.92819214,6.903514862,-21.09592247,4304,-3.559103251,-58.01194,-66.95497131,-10.29309273
