DE_DL,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,,F_target_embedded,,DL_DE,F_source_embedded,,F_target_embedded,
4012,46.54195786,-19.48510361,76.53868866,1.87637651,-17.26463509,-67.04023743,1.653732657,-46.44182968,4012,-6.694674015,-66.68821716,9.593984604,-41.7962265
4013,-35.33686447,-23.81062317,7.156321526,62.96036911,-18.49382019,-66.39151764,6.228576183,-42.34921646,4013,-1.564419985,-64.99303436,9.671227455,-41.39574051
4014,46.09536362,-23.50053787,72.38729095,12.35233116,-17.3592205,-67.5694046,2.928414345,-47.63024139,4014,-1.565392733,-67.78426361,-22.76579666,-35.45779037
4015,-19.25053787,-80.68714142,12.48952103,12.85452747,-17.82456207,-67.12204742,1.527687788,-46.5767746,4015,-1.825487614,-68.43717957,7.387689114,-40.96928787
4016,-13.92204475,-67.43644714,-19.78870583,70.64807129,-0.093308181,-59.66443634,1.443718791,-46.30964279,4016,-5.002418518,-75.33695221,0.805824101,-39.68824387
4017,-47.48497391,-16.95639038,40.18871689,75.05203247,3.801911592,-63.29425049,0.483752608,-46.00245285,4017,-5.24192524,-75.34382629,1.024575591,-39.67823029
4018,8.098191261,-22.56616783,77.54397583,-25.35884476,-0.540926099,-59.68689728,3.155197382,-44.1591835,4018,-8.881526947,-71.39617157,8.744283676,-31.6490593
4019,-54.75997925,-0.961096287,31.9969368,35.49562454,-1.822161794,-61.50926971,-2.948811293,-49.58969879,4019,-1.862910032,-68.83802795,8.655382156,-31.69488335
4020,69.18417358,-18.754282,86.95631409,-15.35195255,-8.711810112,-63.0700798,-0.239137486,-44.71221542,4020,-0.334375113,-68.99593353,-2.11326313,-39.25649261
4021,-28.90660858,-33.39124298,7.122489452,35.7062149,-8.624497414,-62.54343414,4.367380619,-49.27190781,4021,-3.007801056,-67.86505127,7.330970287,-38.04090118
4022,-57.84151077,21.64834976,26.5141201,85.16936493,-1.694252849,-60.53636169,1.050868511,-50.82409668,4022,-9.510913849,-72.3891449,8.107710838,-36.9622612
4023,-58.23906326,17.35455513,46.6612587,68.12885284,-9.333479881,-63.66116333,-5.148465633,-47.97465134,4023,-5.443421364,-75.3215332,0.479916155,-39.3179512
4024,47.49110413,-8.330358505,80.64954376,14.55953598,-20.7169838,-65.11303711,-4.811283112,-51.27248001,4024,-2.562254667,-69.2769928,3.650913715,-37.36460495
4025,-71.87679291,-16.14662743,31.94064713,56.80533981,-20.13496971,-65.82489014,-3.182730675,-50.00023651,4025,-0.450168669,-70.19286346,4.063051224,-37.56301498
4026,-75.36534119,-15.16391659,13.81786919,51.35383987,-14.39354324,-64.07163239,-1.198574543,-45.90684128,4026,-4.269752979,-71.86191559,7.582300663,-34.99317932
4027,-39.99813843,-18.18812752,-0.296194673,54.00120926,-13.78856277,-63.99610519,-2.324184895,-46.41168213,4027,-4.279088974,-71.94882965,7.543493271,-34.58598328
4028,-6.641023636,-37.08547211,14.3452816,-11.61177731,-16.53594589,-65.57555389,-3.655256748,-43.13625336,4028,-3.940615416,-75.93121338,7.06021595,-33.7292099
4029,-79.89411163,-8.882543564,-26.19091415,27.0443306,-15.82134628,-65.17107391,-6.365799904,-42.04690552,4029,-4.206170559,-71.83412933,7.328048229,-30.72055435
4030,53.51729584,-67.47583008,65.55590057,33.34822083,-13.1705389,-64.35469055,-2.14330411,-42.08086395,4030,-3.010386467,-65.46309662,6.302723408,-36.13864899
4031,-47.16530609,-60.64052963,-17.41653633,77.64907074,-3.39863658,-60.09642029,-1.888738155,-41.95764923,4031,-3.755835533,-65.66735077,3.192618608,-38.71554184
4032,-1.113540411,-27.15474129,-1.961618781,52.16863251,-2.251442194,-60.10128021,-3.11796546,-42.28565979,4032,-3.365001678,-65.52611542,8.118577957,-38.59534454
4033,-3.657727242,-85.13127899,35.14112473,11.96498489,-9.141054153,-64.32719421,-7.289205074,-48.77267838,4033,-3.08719635,-65.38426971,5.28846693,-35.888134
4034,-53.37324905,6.656758308,29.70859337,57.16838455,-9.094255447,-64.39788055,-7.210506916,-47.69504929,4034,-9.864140511,-47.20085907,7.05044651,-41.984272
4035,-43.75589371,-72.01403046,28.96525574,4.528401375,-2.909663677,-61.75430679,-7.476203918,-46.24240875,4035,0.135421813,-67.51447296,6.252761364,-41.74861145
4036,39.70845795,-80.74600983,19.15149879,89.47779083,-0.367425025,-60.9894371,-7.595026493,-45.8180275,4036,-0.933862984,-66.55403137,6.252820015,-39.95199585
4037,-44.50498199,-69.69204712,-20.87839699,64.76404572,12.33243275,-58.17671967,-3.468770266,-49.93513107,4037,-0.71901834,-62.31484222,3.56103754,-38.12550735
4038,9.145671844,-53.14336777,-8.981077194,16.32329559,19.84922218,-57.13920593,-0.087083541,-51.3543396,4038,-9.818170547,-47.31381607,2.212152958,-37.88617325
4039,-46.96686554,-41.40849304,-25.47755241,91.68655396,14.34035969,-56.10519409,-1.207262874,-45.61452103,4039,-10.78210163,-48.07409286,6.687073231,-32.43592834
4040,34.81803131,-75.58956146,17.11731339,97.22070313,7.558180332,-62.78804398,-4.40892601,-46.28930664,4040,-0.538588941,-62.12677002,5.646463871,-34.41954422
4041,6.412959099,-67.11784363,-30.56954193,32.73052216,15.19817638,-57.0671196,-4.032412529,-50.22858047,4041,-3.020778179,-73.30004883,5.659449577,-34.60700226
4042,59.45932388,-17.59636307,80.93598175,-7.86741209,15.88667679,-57.42352676,-3.576115131,-47.54669571,4042,0.67089349,-67.80904388,-24.3116684,-46.32359695
4043,-74.16418457,-11.78860855,35.34173203,60.72819901,7.167206287,-61.42061615,-1.625165105,-44.79520798,4043,-8.425647736,-73.18447113,6.391985893,-35.69009018
4044,43.0316658,-26.29801559,53.36881256,-7.987071037,3.276498079,-60.01586151,-0.930328548,-44.98802185,4044,-6.261927128,-75.66453552,5.818642616,-36.90281677
4045,-74.11637878,-0.180274427,41.83824921,61.69908905,7.746803284,-62.93059921,-3.159138203,-50.11595917,4045,-2.656689405,-68.45714569,5.996264458,-36.29441452
4046,-48.36185837,-68.32217407,37.76394272,14.07690334,14.86935902,-54.89458084,-3.9953022,-45.9653511,4046,-1.036321998,-61.30585098,5.358161449,-37.52341843
4047,-6.376210213,-75.14002228,-44.86038971,48.93403625,18.52686501,-57.78013229,-3.575800657,-48.65233994,4047,-5.225902557,-68.56922913,5.450195789,-38.1149559
4048,26.52918816,-26.69718552,74.4149704,-8.710914612,13.02009964,-58.51613617,-6.95714426,-47.86889267,4048,-5.525768757,-69.92546844,5.250916481,-39.26495743
4049,-61.41915131,-31.7183876,24.59852409,31.28733444,7.161400795,-66.46221161,-5.463358402,-41.42854691,4049,-3.81993103,-65.71221924,7.826042652,-40.11153412
4050,-33.2636261,-24.37935066,9.157613754,65.68991089,-1.051944256,-65.76758575,-2.789878607,-42.30591965,4050,-13.35630798,-68.64055634,3.188552856,-46.13266754
4051,-38.26954269,12.21857071,-13.75627708,31.0794239,-1.825127363,-66.63211823,-2.320623636,-45.0332222,4051,-1.121611714,-54.40425491,5.082941532,-38.81610107
4052,-1.259762645,-61.50447464,-38.45436096,43.09599686,0.058844421,-57.39175415,-2.471589088,-41.92105484,4052,-1.490380526,-60.0647049,3.818193197,-38.62962723
4053,35.97720718,-83.36753845,18.61962318,92.97132874,12.28233719,-57.81515503,-3.356783152,-45.3404541,4053,-4.1184659,-74.63967896,6.160964012,-38.6570816
4054,-6.726887226,-83.78363037,-27.77918434,27.36183548,5.784525394,-63.5320282,-8.489089966,-41.88532639,4054,-1.352051497,-67.41801453,5.572669983,-39.22913361
4055,56.17919159,-18.00001335,82.68628693,5.324407101,5.927702904,-65.99371338,-19.51526451,-50.73043442,4055,0.928059876,-61.97463226,7.299057484,-43.1278801
4056,-31.60796928,-74.83268738,14.79319,12.5661087,5.227899075,-64.78133392,-6.824142456,-42.24560928,4056,1.693524122,-61.9523201,9.976058006,-43.14370728
4057,54.21414566,-54.16435242,-21.45937538,85.34254456,12.43518543,-58.28097916,-2.940652609,-43.50901794,4057,1.543567419,-59.23869705,10.71748447,-42.08758926
4058,-8.94351387,-44.03555298,-8.236219406,8.210409164,15.35431194,-54.81566238,-2.560988426,-44.57289124,4058,1.592146277,-59.08443832,10.29116535,-43.37010956
4059,-25.94189644,-31.53096962,9.914252281,40.12354279,17.93049812,-58.30617523,-2.169632673,-46.39137268,4059,1.104536057,-62.02726364,10.61044788,-43.25893784
4060,-46.67549133,-0.62025851,45.53582001,35.91828537,6.808955669,-68.10472107,-5.330869198,-41.94221878,4060,-2.937509775,-73.09761047,10.99535942,-42.95972824
4061,-11.80685329,-51.76141357,-45.25362778,50.53156281,-9.857349396,-64.83539581,-5.935619831,-41.40854263,4061,-4.611009121,-76.23178864,16.34754753,-29.31103516
4062,-10.61324883,-42.53705597,-22.23797607,32.99339676,-9.85725975,-64.83551788,-10.88249779,-42.24582672,4062,-4.611004829,-76.23178864,3.662903786,-41.91595078
4063,28.66895294,-30.49390411,3.991826773,-18.43490028,-8.193070412,-67.83092499,-11.48446178,-41.86854935,4063,-5.675304413,-70.80836487,5.680422306,-42.45194626
4064,7.866047382,-46.15520096,-21.84459686,27.78337479,5.377319813,-64.14117432,-14.4698782,-44.09772873,4064,-0.629833281,-57.97646332,5.106503963,-40.70616913
4065,-39.00284195,13.87511826,47.90198135,73.31334686,-0.337387502,-61.35024261,-27.03465652,-43.00870895,4065,-1.636600375,-68.61921692,-25.2570591,-53.40394592
4066,47.50502396,-23.57339096,74.43508148,2.32988596,4.026845932,-64.4209137,-41.69274139,-43.14118958,4066,-1.468608022,-66.14141083,-31.41810608,-50.15222168
4067,-72.97270203,-0.737508535,22.89435959,36.0633049,2.559387445,-67.36785889,-41.90571594,-42.84777451,4067,-7.255648136,-73.32054901,-21.60630608,-66.14772797
4068,-13.58091354,-38.54759598,-31.099823,40.75641251,-0.929771006,-59.76360703,-26.66312027,-42.54023743,4068,-1.631271601,-69.59842682,-28.15697479,-47.66033554
4069,48.51858139,-54.48266983,-24.55085182,87.73750305,-2.984368086,-66.30443573,-26.44424057,-39.59208679,4069,-0.851260126,-69.14031982,-28.48075104,-47.49670792
4070,21.14092827,-47.94582367,-3.409342527,-5.738808155,-2.984622478,-66.3044281,-23.60795403,-43.16278076,4070,-0.851355255,-69.1408844,-30.3387413,-50.5955658
4071,-27.49154663,-65.05269623,-20.77582932,65.58429718,-0.696111619,-63.30563736,-16.6666584,-46.29532623,4071,-6.130332947,-76.16587067,-29.44801903,-50.65951157
4072,-33.41805267,-62.50687408,-49.00263596,49.30644226,-1.16550231,-59.78250885,-14.16335106,-41.8854332,4072,-10.39476013,-71.38083649,-26.87924004,-49.16385269
4073,-23.29724121,-82.77727509,29.04010391,6.86375761,12.32447433,-56.75748444,-10.72895145,-43.01386642,4073,-0.337775499,-67.88305664,-25.62168884,-46.93149948
4074,-19.98183632,-32.88599014,-6.688488007,11.47040272,16.85231209,-61.47330093,-16.96168327,-47.30303955,4074,-11.15922737,-71.49728394,-24.88572884,-46.23512268
4075,-17.44017029,-77.54944611,-13.47111511,70.99559021,13.30008793,-58.64516449,-27.48246384,-36.1086235,4075,-11.26899242,-71.93965912,-32.28221512,-44.53707123
4076,50.49811172,-5.575332642,84.0623703,14.15293217,11.91401577,-56.58735657,-25.27188873,-36.81723404,4076,-12.04242706,-69.60482788,-32.99362946,-44.5344696
4077,-50.32388306,-69.77713013,28.27106476,4.587282658,18.16882896,-54.81698227,-24.96606445,-42.25363159,4077,1.259312987,-58.26686096,-28.87634087,-49.77072906
4078,-45.5643425,-0.2391783,47.48991013,35.64347458,18.38895035,-54.3021431,-25.44207764,-42.7480278,4078,1.283445477,-58.88228607,-33.22654724,-44.54796982
4079,44.59850693,-26.83096123,54.25040054,-15.94078636,18.09090996,-54.42108917,-41.51892853,-42.29835892,4079,-11.90177631,-38.18429947,-37.49267578,-49.9132576
4080,-12.74123955,-35.48477936,4.199342251,30.39693642,16.97197533,-56.87088013,-47.01400375,-37.39622879,4080,1.302607656,-58.15982056,-38.01992035,-49.50777817
4081,-46.52119827,-22.77331734,9.260541916,63.17771149,16.00307655,-57.91225433,-46.96059418,-37.02824783,4081,-0.158199072,-61.55295563,-44.14959717,-50.38168335
4082,-28.10337448,-64.31160736,-48.02313995,56.59340286,17.32356262,-59.41379929,-45.76913071,-35.97633743,4082,0.424178421,-67.1749649,-27.10577393,-69.07502747
4083,-19.7706337,-32.62065506,-22.76926994,30.34291458,-4.585002422,-68.36405945,-41.89274979,-45.07514954,4083,-4.859621525,-67.6683197,-29.42840767,-50.22507095
4084,11.95512772,-32.94625854,-10.90809822,-9.568693161,-7.614331245,-69.04107666,-25.42189217,-59.18764877,4084,0.861864567,-62.97623825,-25.20147705,-52.8711586
4085,-41.51789093,-48.99470139,-44.70441437,46.4145546,-14.38258076,-69.43016815,-25.52339363,-59.06761551,4085,-4.215024471,-74.48327637,-29.03236008,-50.35315704
4086,70.2844162,-16.44160843,84.99023438,-16.20700073,0.339073986,-61.884552,-17.34342194,-44.27151489,4086,-0.371316433,-60.49315643,-27.82026672,-48.04733276
4087,-53.12960434,-25.83817863,1.287051916,51.35239029,5.926938534,-65.94078827,-14.73358536,-44.8240509,4087,-0.377955914,-60.45428085,3.534686327,-43.10652542
4088,48.79154587,-74.09850311,61.29597092,47.58115768,18.73204803,-63.23154449,-14.11365604,-44.46167374,4088,-0.058994066,-61.35380173,4.221507072,-40.09760666
4089,-55.00214767,18.18310547,38.50453186,74.64650726,-0.982938528,-66.30025482,-26.62824059,-43.35581207,4089,6.738638401,-46.29303741,-26.93509293,-41.30527496
4090,6.579841614,-59.12168121,-31.05285645,38.42123795,-14.53543377,-70.01057434,-28.90554237,-44.62261963,4090,-7.477289677,-33.07936096,-27.73606873,-41.16049194
4091,-25.68828201,-82.24104309,29.19463158,7.959014893,18.37799644,-54.56108856,-16.54598427,-45.67112732,4091,-10.54463482,-38.56959915,-27.14965248,-49.27222824
4092,-46.8804245,-2.838104963,-29.80849648,87.22425842,24.88903809,-60.84384537,-17.31824684,-39.97002029,4092,-10.80475616,-48.56783295,-28.71245766,-50.32262421
4093,-36.89157486,-22.81981087,8.696354866,36.06830597,17.03013611,-57.1867485,-15.16345501,-46.0281601,4093,-0.951979756,-56.81735229,-27.6144104,-48.59601212
4094,47.31190109,-19.52885628,87.10722351,13.12383938,5.669534683,-61.87694168,-15.5760355,-46.58757401,4094,-0.757111132,-56.76012039,4.742166042,-41.04625702
4095,43.0603981,-9.221100807,78.13729095,14.39233017,-3.512579918,-66.87485504,-16.29965019,-46.57891083,4095,-1.434942603,-56.82302856,-25.28816795,-53.43206406
4096,-75.84867859,16.74914932,15.42042923,68.06244659,-11.73001289,-68.03985596,-22.1478138,-43.94642258,4096,-11.8630724,-40.55456161,-27.88089943,-47.80465698
4097,1.933356166,-33.48681259,-25.98955345,-8.87882328,-11.40705109,-67.89263916,-17.02183723,-47.29670334,4097,0.204161525,-60.53173447,-26.44179726,-51.87002945
4098,42.29207611,-20.22400665,53.39780807,-7.920195103,-5.625480652,-63.50720596,-16.98543739,-47.80715561,4098,-0.532162905,-57.43757629,-26.57434654,-51.63838577
4099,-40.4496994,-48.34331894,-47.32620621,46.0572052,2.357818842,-70.0561142,-25.09513855,-42.51756287,4099,-10.86849213,-47.72088242,-32.92156219,-44.63837814
4100,14.83692741,-26.12808609,19.20641136,-24.66511536,20.08694839,-60.50807953,-41.47842407,-42.48426056,4100,-10.41914558,-47.6520195,-34.78067017,-43.84935379
4101,-16.73544312,-78.4340744,-49.7947731,55.27623367,-14.6266098,-67.39544678,-39.53616714,-41.88761139,4101,-7.213225842,-66.12459564,-37.3681488,-52.95163727
4102,-35.80344009,-39.06832504,0.40765202,32.96666718,-15.10687065,-66.2699585,-36.38438416,-42.20580673,4102,-7.135901928,-66.24884796,-33.73345566,-51.48040771
4103,-56.81263733,15.09685135,37.29612732,73.45519257,-4.866422176,-64.36864471,-36.8204689,-42.95531845,4103,-6.083939075,-66.82366943,-34.1261673,-51.45805359
4104,-76.95724487,-14.57579994,12.3905735,67.75912476,-6.449531078,-62.27418518,-41.11550522,-47.01067734,4104,-6.935679913,-65.57794189,-31.47769356,-52.40486145
4105,-46.39890289,-24.09174919,11.77143478,49.61402512,-5.83998251,-63.89044189,-19.94007492,-41.81145096,4105,-8.960873604,-77.40621948,-30.36951256,-52.89058685
4106,-28.57476807,-69.55319977,-14.36800575,70.46295929,-13.1879425,-66.6314621,-36.41072083,-42.59515762,4106,-10.68820572,-74.77649689,-30.47292328,-52.72087479
4107,-45.54788208,-50.20900345,-25.37913895,90.67370605,-16.36458778,-77.25189972,-36.35516357,-42.70479965,4107,-12.74270344,-76.62969971,-31.18245697,-52.16539383
4108,-55.46565628,18.37231827,18.66476631,73.13790894,-21.54500008,-76.51046753,-33.35280991,-45.14641953,4108,-13.3407011,-73.71867371,-30.0942955,-53.05574036
4109,-55.74451065,18.37828064,38.13610077,75.49407959,-20.69986153,-77.06684875,-33.21487808,-45.35790634,4109,-10.0505619,-79.25656128,-32.69242859,-52.3634491
4110,-49.06085968,15.50703049,48.18683243,65.59882355,-26.22781944,-64.17155457,-32.60219574,-44.79527664,4110,-13.39521599,-79.84023285,-32.46693039,-55.90885544
4111,63.07394409,-62.63412094,62.91730499,44.2785759,-24.11663437,-77.56125641,-33.53572845,-45.67621613,4111,-14.15201664,-78.25718689,-36.84825516,-54.01470947
4112,43.95698547,-10.69441128,50.84255219,-0.072827674,-27.59795761,-63.65442276,-33.40143967,-44.84421158,4112,-26.18508339,-73.17458344,-33.52275085,-51.42995834
4113,9.970339775,-63.51210785,2.106137514,-1.054490328,-27.68967438,-63.91899872,-34.68354797,-44.16445541,4113,-13.19303608,-81.37476349,-32.48530197,-55.53296661
4114,-38.92428207,-19.37474632,-17.28426552,36.05442429,-24.14746666,-78.41397095,-32.9987793,-45.00631332,4114,-15.03125954,-79.6202774,-28.21457481,-52.12012482
4115,45.19960022,-33.9922142,62.21953964,-19.00118828,-24.08609581,-80.34067535,-35.4015007,-41.68398666,4115,-16.67896652,-84.33878326,-39.25664139,-48.55773544
4116,-52.96768188,-6.178816319,-28.77135468,52.56778336,-24.09140205,-79.77191162,-35.92930984,-43.67932129,4116,-17.0156765,-86.48903656,-40.3416214,-49.1591568
4117,16.2228508,-9.158303261,-26.66117668,-6.696453094,1.382938743,-71.06678009,-27.10451698,-59.66656113,4117,-10.98051643,-83.79106903,-36.40172195,-56.54689026
4118,-63.88259506,-24.10103798,28.27273178,51.28788376,-3.867849112,-69.98524475,-34.28358459,-41.60956573,4118,-11.55724525,-83.28990173,-37.32492065,-52.90439987
4119,2.278688908,-46.09775543,-23.49951553,31.91150475,-4.755589485,-72.0984726,-35.07038116,-41.73810196,4119,-12.73853588,-82.32041168,-37.94488525,-53.16900253
4120,25.13526344,-30.48175049,26.50109863,-16.77853775,1.623429656,-71.2795639,-35.68005371,-41.34220886,4120,-11.45694637,-81.46960449,-38.43185806,-53.59503174
4121,-17.7246666,-27.09887886,-23.41269112,-3.361404419,1.677752018,-72.15558624,-37.80083466,-44.66112518,4121,-11.75291729,-83.26914978,-48.51081467,-52.44303894
4122,-41.24690247,-36.55563354,-37.64104843,41.11548615,2.145816088,-71.54354858,-38.53577042,-43.80631638,4122,-14.21952343,-84.90673828,-48.55342102,-52.43199158
4123,13.49562263,-13.95912075,-21.78700256,-0.018519334,0.863746583,-72.05596161,-53.85018158,-37.50455093,4123,-14.33127689,-84.48049164,-54.5826683,-54.15335083
4124,62.69478607,-11.00369549,89.23197174,11.65336037,0.908072948,-71.26630402,-49.62885666,-35.14093781,4124,-14.93277836,-83.87908936,-55.10263824,-54.81031036
4125,-40.20554733,-63.54407501,-33.28475571,60.57238007,0.440820336,-72.08604431,-49.6193161,-35.16074753,4125,-13.82661438,-84.92979431,-54.68436813,-54.23137283
4126,-18.23169136,-58.26337051,-19.42943001,81.26855469,1.55327642,-72.25017548,-49.53896332,-35.27914429,4126,-13.59303474,-82.19416809,-52.31660461,-48.80795288
4127,11.85590172,-48.4893837,-6.608479023,4.898598671,-4.220870972,-74.26992798,-49.57217026,-35.29949188,4127,-15.86612415,-85.13454437,-49.01083755,-53.05366898
4128,-55.08363342,6.507418156,23.36426353,45.91906738,-4.470104218,-74.14785004,-57.08498383,-40.95786285,4128,-15.14421654,-84.62275696,-30.67193031,-64.78410339
4129,-12.86086845,-35.08538437,-2.37637639,33.66093445,-5.362011433,-73.48023987,-55.9853363,-41.70423889,4129,-14.34606838,-86.27231598,-57.1325264,-57.71903229
4130,-64.79007721,-23.05569077,7.774783611,59.2273941,-4.676493645,-64.67489624,-55.83731079,-38.06983185,4130,-13.09344482,-86.4109726,-49.53918839,-52.79059982
4131,24.43271828,-27.39032555,17.84475517,-16.54816055,3.411611319,-73.40235138,-56.23532486,-35.8078537,4131,-12.61139107,-80.9624939,-49.17793655,-52.19739532
4132,19.51345634,-37.54768753,16.26292419,-10.98470116,-3.625832796,-69.25721741,-54.71778107,-36.03876114,4132,-9.740512848,-83.59819794,-50.16135406,-53.47660446
4133,9.105111122,-46.85076141,-11.32395267,4.513800621,0.325971216,-71.84675598,-56.11060715,-41.71356964,4133,-9.523346901,-83.62885284,-50.59275818,-53.98180008
4134,-13.57613087,-49.29911041,-22.45916939,27.378088,-9.201612473,-72.91174316,-59.33218384,-37.65286636,4134,-13.99495697,-80.11316681,-51.17363358,-52.97612
4135,24.15677452,-50.20830536,-7.565279484,9.128964424,-13.65625763,-66.08679962,-56.89704895,-41.9865036,4135,-3.313052177,-61.95737076,-50.84893799,-53.46002197
4136,-45.24016953,-74.00234222,27.55917358,14.9002533,-11.82293224,-66.51392365,-58.88580704,-36.08893204,4136,-3.416500568,-61.95593262,-54.92483521,-48.61979675
4137,-49.54651642,14.97886848,32.53330994,77.91129303,-5.501161098,-61.90623093,-55.48760605,-35.09674835,4137,2.824829578,-55.66188812,-72.57714844,-45.58530045
4138,-39.52872467,-17.6912384,-11.98855114,17.30153847,-5.186110497,-63.78701019,-53.02560806,-34.88975143,4138,2.292979002,-61.60127258,-75.46276093,-30.93367195
4139,-8.627223015,-76.57962036,24.9045887,5.852242947,-4.717442513,-63.70596313,-55.94383621,-30.11647987,4139,-9.429057121,-83.63769531,-77.11690521,-22.66853333
4140,-80.61241913,1.731237054,37.69553757,63.58359146,-22.26153755,-67.32131195,-54.29806137,-31.55347824,4140,-22.64199066,-51.87650299,-81.12573242,-24.12385941
4141,-14.82994843,-66.84318542,-51.94523239,51.64530563,-14.3966465,-68.61676788,-55.65814209,-31.43766785,4141,0.848651052,-62.90514755,-82.84117126,-23.71751213
4142,50.31302643,-5.917182922,91.12924194,12.68547249,-1.593445301,-50.95073318,-56.98723602,-29.98847198,4142,9.423236847,-47.92346191,-83.59913635,-24.19635963
4143,57.1221962,-10.0214386,87.96561432,12.56079674,14.88649559,-37.98623276,-55.62929535,-31.9819603,4143,9.425384521,-47.98189163,-79.81169128,-26.21681404
4144,-53.50842667,18.27049637,33.40422058,82.7241745,2.1638906,-33.75411606,-59.00362396,-38.57184219,4144,2.656465769,-59.30797577,-70.02789307,-42.28034592
4145,-7.032570362,-44.28034973,-13.99856758,20.27064705,14.49456024,-37.75791168,-58.76693726,-39.47960663,4145,-41.429245,-13.21811962,-76.51993561,-30.35151863
4146,10.74774265,-49.25108337,-8.473999023,-3.85087657,-51.54738998,44.21807861,-30.50183487,-60.89514542,4146,-41.56211853,30.37171555,-76.42811584,-29.78939629
4147,-45.06323624,-50.17645264,-25.84191704,91.39554596,-51.26551056,44.68077469,-59.06638718,-35.7629776,4147,-41.73221588,30.05849266,-82.48797607,-23.72470093
4148,64.42562103,-14.61910439,80.09908295,-8.064569473,-50.48111343,45.87823105,-59.2049942,-35.68544388,4148,-42.51504898,30.07386589,-81.86391449,-29.49714088
4149,36.3200264,-73.08475494,5.570783138,67.14064026,-51.08851242,44.81410217,-55.70674896,-32.32963943,4149,-43.40653229,29.72681618,-80.03612518,-41.33501816
4150,33.11008072,-17.46451187,72.94140625,-1.80396533,-51.09553909,44.58254242,-59.46323395,-36.74374008,4150,-41.04181671,27.45067596,-69.72386169,-36.69181824
4151,8.342394829,-22.64592361,-25.36498833,-14.10011482,-26.23837471,-6.29613781,-59.52752304,-37.1145668,4151,-47.16289139,29.30685043,-77.09413147,-28.56867027
4152,11.99315834,-44.2289238,-9.891196251,22.7989521,-26.24977303,-5.880848408,-57.94036102,-30.10305977,4152,-43.48435974,29.53805733,-81.72335815,-30.48175621
4153,-13.67204094,-50.07542419,-15.63155365,25.10808372,-26.24021339,-5.923648357,-63.42773438,-33.35930634,4153,-36.7784729,28.86204338,-68.44477081,-31.39912415
4154,-4.785672665,-85.56282806,40.53836441,12.8940897,-26.18643379,-6.24777174,-61.68019485,-36.38661575,4154,-42.32993698,28.77755737,-69.94904327,-36.97703171
4155,14.47805977,-34.56808853,-2.814804792,39.46646118,-25.90224075,-6.667781353,-61.14501572,-38.24731064,4155,-36.79459,29.33870125,-73.5896759,-49.86332321
4156,-26.85355186,-73.17658234,29.75668335,14.60787487,-25.16014862,-6.65754652,-61.43360138,-37.00596619,4156,-41.78656769,27.70213699,-70.78017426,-37.84586334
4157,-7.258289814,-32.62852859,-5.761129856,32.58084106,-25.76363754,-7.138953209,-61.41329956,-36.97098923,4157,-41.65854645,27.56663322,-70.85262299,-37.8565979
4158,35.40078354,-72.82606506,14.03600597,76.03417969,-24.99744225,-6.716190338,-61.17105103,-38.22234344,4158,-36.74363327,28.94102478,-68.98321533,-41.6475029
4159,-53.2362442,-26.28084373,5.667789459,43.82328796,-24.36834908,-5.471366405,-61.53231049,-36.45173645,4159,-41.2408638,31.89863205,-65.92900085,-60.58581924
4160,23.14296532,-13.59848118,84.97536469,-19.61596107,-24.94170952,-6.699886322,-69.71494293,-35.39234161,4160,-40.89812851,31.72041893,-63.96033859,-61.09894943
4161,-33.04950714,-61.47487259,-20.09682655,78.94334412,-23.83003426,-7.687252522,-67.66649628,-32.66966629,4161,-41.73066711,29.19199562,-69.74931335,-38.8522377
4162,35.60815048,-35.30894852,-0.346027046,-47.25931168,-23.5772953,-8.034840584,-69.80961609,-29.85039139,4162,-27.9394207,-4.39505434,-71.69819641,-40.11768723
4163,-36.88835907,-65.67518616,-11.49338531,76.03930664,-22.68892288,-6.572845936,-70.44705963,-28.81398582,4163,-38.7324295,29.12130165,-76.42693329,-32.10773849
4164,-46.06928253,-0.466928959,27.63620186,36.25663757,-22.08920097,-6.466418266,-71.10088348,-27.84430122,4164,-27.69046021,1.495572925,-76.79419708,-31.38382912
4165,-46.69413376,-71.67955017,19.10442734,7.201285362,-24.01302528,-7.178080559,-71.23040009,-27.620821,4165,-28.12792397,1.416286588,-80.33934021,-26.02897453
4166,50.77103424,-58.77444839,51.6907959,35.70947266,-7.915786266,17.10469627,-71.30145264,-27.70930099,4166,-27.79207993,1.455985427,-82.63182831,-25.86210823
4167,51.22441483,-4.984722614,85.11032867,14.7114687,-22.21707916,-3.541983128,-70.93076324,-28.39027214,4167,-20.39958763,30.68496323,-79.51498413,-26.73346519
4168,-16.91374016,88.55257416,29.95949173,16.96773911,-22.60507393,-3.872469425,-70.94329834,-28.4183197,4168,-20.69699669,30.35564613,-79.15527344,-26.86315727
4169,-34.91856384,-22.71317482,-70.94477081,3.960881472,-21.32314682,-3.100627899,-69.54006958,-30.3254528,4169,-24.43274879,-1.683081388,-78.95435333,-26.9268074
4170,-2.095997095,-30.02944374,9.371987343,34.69642258,-3.737647057,-7.833660126,-69.23683167,-30.76553535,4170,-22.44679642,-3.729090452,-81.9658432,-29.93825722
4171,-60.21611023,8.932784081,34.97139359,42.58236694,-13.39409065,-13.19132328,-69.52511597,-30.7281971,4171,-23.87547684,-2.245512962,-83.26012421,-26.38038445
