BE_BL,x_source_embedded,x_source_embedded,x_target_embedded,x_target_embedded,F_source_embedded,,F_target_embedded,,BL_BE,F_source_embedded,,F_target_embedded,
169,-47.38420105,-76.00153351,37.29498291,61.76773453,26.11226845,-12.2130661,45.38212204,-7.269042015,169,29.93133926,-82.1940918,12.42621613,-68.57281494
170,-49.31404114,-74.90341187,38.27412796,60.254879,26.05958366,-12.39488125,44.76630783,-7.419770241,170,29.21135521,-81.52445221,9.758043289,-69.92030334
171,-43.69168091,-78.23099518,38.5602684,58.1492157,33.53401947,-8.441428185,40.30817413,-8.735240936,171,28.76005363,-82.1967926,15.27817059,-69.33113861
172,-33.32048416,-70.53726196,28.71378708,65.08760834,21.60874557,-9.54336834,15.79620171,0.714647949,172,25.06834412,-67.76007843,-3.554252863,-81.89598846
173,-33.33890152,-70.4407959,29.33197403,65.18929291,24.95804977,-8.380326271,19.00672722,-0.952717423,173,25.26801682,-68.67588806,0.433481157,-80.11954498
174,-53.89463806,-71.27220154,38.32351303,56.66043091,-34.28831863,-2.932521343,35.64638901,-9.443914413,174,26.29528809,-81.48686218,5.212606907,-62.31481934
175,-52.34571075,-71.81723785,37.6219902,58.31097412,-30.89523506,-2.623614311,27.04657745,-12.59251785,175,24.90955162,-80.1736908,7.5195117,-65.89143372
176,-53.01406479,-71.63736725,39.20222473,55.97552109,-31.00666046,-2.78155303,39.87315369,-8.849903107,176,26.35818291,-81.79449463,7.294182777,-64.86269379
177,-47.09390259,-72.87440491,32.75756454,64.20950317,19.61299896,-12.91279411,25.94066811,-7.993505001,177,26.36989784,-73.83891296,4.458364487,-80.5803299
178,-51.62042236,-72.194664,36.97865295,59.95689392,-28.19269943,-3.212169647,22.29515839,-13.89845943,178,23.94045258,-80.30962372,8.204803467,-66.49663544
179,-45.99020767,-71.80858612,32.18434143,52.22362518,24.7997551,-9.790791512,37.12322617,-8.567659378,179,13.62903309,-68.60169983,-0.28749305,-83.98267365
180,-14.3255024,-80.42034912,25.41403389,61.76439285,6.44627142,8.511741638,51.89366913,2.4284482,180,13.6944952,-71.78625488,25.4708786,-43.5451889
181,-12.7012291,-83.59807587,26.21775627,63.85585403,29.50226784,2.833745718,53.91688538,6.615366936,181,20.38486481,-67.67508698,28.9738369,-43.28918076
182,-22.34516907,-70.44406891,19.93216324,58.399189,-18.02979088,7.987241745,38.59763718,-0.514043033,182,0.652435839,-77.11650848,-15.52477741,-77.32021332
183,1.316457868,-85.15525818,15.1950264,81.02732086,33.45132828,11.03397942,37.88998413,45.24189758,183,47.50669479,-52.23179245,44.78567505,-29.46396065
184,-24.12587738,-70.6051712,19.10886955,63.62042618,-11.5460844,6.204229355,50.20754623,2.232702017,184,22.65183067,-64.01035309,-12.77739143,-80.96559906
185,-41.70743942,10.04127598,98.32567596,2.463674784,-43.40701294,-15.38707733,-41.13993073,-13.64366627,185,3.049249649,-58.90950394,1.205720067,-55.76251602
186,22.36449242,-79.59827423,-1.34581697,95.64670563,32.22939301,28.92433739,26.45714951,53.57312393,186,57.72179413,-49.58427811,47.45923996,-17.51337624
187,-12.8521843,-83.40647125,25.80060196,63.86412048,15.8395071,4.288657665,54.13010406,11.13336563,187,20.32250977,-67.09983826,28.78936195,-42.01980209
188,20.0806179,-79.95874786,0.697988868,96.01829529,30.52091789,23.07381821,27.49501038,53.08053589,188,56.61422348,-37.54211426,46.53656387,-15.07192802
189,-27.92834091,-73.42105103,18.23563385,65.37570953,21.36494064,0.530712485,32.03330612,-0.160129517,189,23.63754272,-65.88478088,-5.800998688,-81.62189484
190,-6.80806303,-79.78009796,9.044661522,76.56625366,7.705262184,9.45929718,43.36798859,38.78321838,190,45.21537781,-48.77947235,29.07291222,-36.47512054
191,21.41147232,-80.49290466,-1.184108257,95.45354462,32.7930069,27.34320259,24.40657997,55.39394379,191,58.32512283,-50.98766327,47.18852234,-17.48697472
192,-13.79459667,-81.76203156,15.68612385,78.5034256,19.90877342,2.749647617,44.54911423,35.72144699,192,47.51486588,-50.38423538,27.82906151,-45.13235474
193,-12.8250494,-81.29296112,12.64940643,74.81993866,12.99867249,5.914124012,43.64863968,38.16430664,193,47.29464722,-48.50317764,27.84184456,-41.44546509
194,0.650904834,-78.95808411,-21.5038147,85.0105896,-9.173790932,23.29039764,31.32876587,20.51860619,194,44.66306686,-16.05064201,32.44367599,-24.45866966
195,-24.15758133,-71.05519867,18.96067047,63.10546875,19.59243011,1.291831255,49.35058212,1.257966399,195,20.81046104,-64.08745575,-10.84162045,-81.57265472
196,23.49016762,-84.65557861,-9.162960052,91.58747101,35.61151505,20.44475365,17.48966026,58.64381027,196,56.90390778,-62.98215866,56.54792023,-33.73007202
197,10.96861839,-78.36194611,3.813788414,88.37755585,10.21933842,19.04080582,36.69862747,39.8116684,197,55.31475067,-35.83058167,39.82683945,-13.42158985
198,26.80068588,-79.79973602,-7.111819267,94.07530212,32.60922241,28.80653191,19.19950104,58.68181229,198,57.83323288,-59.55626297,53.11152649,-20.54777718
199,-29.36825752,-69.63327789,18.34042358,62.90761566,-14.63621044,5.177319527,40.33184052,-0.299056858,199,20.23111534,-64.33688354,-9.79871273,-85.13653564
200,-30.18639755,-69.53876495,18.792099,62.63519669,-14.14972401,5.374147415,40.18441391,-0.278385371,200,20.83789253,-63.62459946,-10.70925808,-84.96730042
201,-28.50133896,-68.41068268,19.98601532,58.47223282,-21.90647125,5.091667652,32.66164398,-0.310972571,201,1.060271978,-77.71475983,-12.06589413,-84.74668121
202,-23.57894897,-73.93960571,26.02925873,56.93266296,-11.32225895,5.968852997,45.41324234,-2.342815161,202,12.36924648,-72.5991745,-9.553524017,-78.98920441
203,-47.1424408,-69.98117065,31.26764107,52.13895416,17.31836128,-13.75892544,27.69816971,-10.91014004,203,2.9395504,-82.07937622,-16.80549431,-64.71508026
204,12.77989483,-82.07228088,18.61508179,75.62393188,34.62499619,20.50906372,16.70032883,49.96610641,204,53.81147385,-60.62116623,48.19311142,-19.92770958
205,-14.38615799,-75.72757721,4.312312603,80.24713135,-19.53523445,8.700772285,34.80380249,15.73906803,205,48.17018509,-21.15966225,24.59899902,-39.78046417
206,20.95120811,-82.07743073,-3.541418791,95.9464798,31.55480194,21.8999958,18.9907856,59.2440834,206,58.61355209,-51.55016327,47.86779404,-18.93660736
207,24.69114113,-81.75746918,-9.247071266,92.43465424,32.92497253,30.95581245,17.40035629,59.09616089,207,57.35446548,-61.59840393,54.06069183,-22.81967735
208,-21.76807404,-77.25747681,21.22888565,61.14022446,12.64496422,3.90361619,53.20527649,5.32734251,208,13.27829933,-71.83527374,-11.85426044,-77.82848358
209,-28.42793274,-71.56343842,22.44527626,57.30921936,-21.6157608,6.232039452,30.68520737,-3.210678101,209,7.342648029,-73.95365906,-13.13068295,-78.24925995
210,18.9108448,-80.26171875,1.459482551,95.82575989,25.82993889,19.06524658,28.4141655,52.46033478,210,57.30720901,-29.70617485,42.91664886,-12.11763668
211,3.125498533,-85.22229004,14.28301144,82.6265564,35.73282242,14.68436432,36.0893364,45.95752335,211,52.94754028,-45.46968079,44.07538223,-25.57417107
212,2.667628527,-85.33550262,15.55312634,80.75450897,36.59301758,15.81060314,36.53158569,46.46183395,212,49.08188629,-50.71398163,44.50871277,-28.95246506
213,9.439432144,-76.05304718,-23.52490807,88.25564575,-25.39414406,26.03961372,25.26672935,19.34548378,213,48.56832504,-15.64677334,-4.194177151,52.67832565
214,-33.48104095,-66.17922974,29.38297653,52.57998657,-17.12332726,2.974805832,41.53490067,-3.37340498,214,6.668643475,-78.25852203,-10.40513897,-87.93461609
215,-47.40578079,-70.4240799,32.16014099,52.20069885,17.80044746,-13.76353264,26.70837975,-12.30517387,215,12.90739632,-68.44529724,0.877530515,-85.04129791
216,-27.73897552,-74.52791595,28.40610123,65.64579773,29.50117874,-1.352613449,49.70363998,0.664324403,216,23.63374901,-68.63562775,1.266696215,-76.29265594
217,24.10197639,-81.92628479,-6.513300896,94.27986145,34.0669899,26.65543747,22.52249908,56.539814,217,58.2991333,-59.46090698,53.50141525,-22.77956581
218,14.4813509,-78.86087799,0.793521821,92.65635681,32.53406906,19.81996155,33.11815262,45.80429459,218,60.67191696,-54.6379776,45.20457077,-20.7997036
219,-32.20417786,-68.96408081,22.32782364,55.87141418,-21.35153389,3.463502407,32.68948364,-3.692739487,219,7.180986404,-74.08698273,-8.998332977,-85.70027161
220,-22.05013084,-73.77015686,18.10742569,65.71831512,19.22873116,1.411514282,53.61327362,11.29734802,220,23.06150818,-66.28044891,-9.959651947,-77.19587708
221,-27.7558918,-74.49829102,28.37099457,65.90325165,12.73137379,1.924329042,53.42382431,5.803099632,221,24.47826385,-68.95612335,1.096723318,-76.26258087
222,-14.06045437,-76.1216507,7.845346928,73.51475525,-17.49616051,8.957677841,44.35508728,30.24461365,222,49.50568771,-41.37878036,24.50234985,-40.10229492
223,-30.64758301,-68.56111908,18.68784904,61.53322983,-19.61305237,5.49591589,32.08435059,-0.092343338,223,2.664748907,-75.27796173,-12.34992123,-85.2828598
224,-29.10003662,-70.95257568,22.03620911,58.10992432,-20.84142113,5.683142662,11.26259136,2.128512383,224,3.240346193,-75.1703949,-11.65796185,-82.35704803
225,-9.978869438,-81.45970154,11.41831493,75.76796722,-15.42176819,10.30841732,44.3208313,32.03511047,225,50.87581635,-43.2673645,31.30384636,-36.85377884
226,0.192299217,-80.5439682,5.318192482,86.1835022,30.28806686,8.605998993,31.66145706,48.38081741,226,54.59007263,-35.51568985,34.94851685,-26.08448219
227,-33.7947464,-65.3199234,29.65774345,52.46463394,-28.02470016,0.583609521,53.37784195,1.846523762,227,6.41648531,-79.5579071,-18.16086769,-66.03757477
228,0.128027469,-81.30454254,3.887045622,86.07215881,23.77029228,6.523842812,35.62783051,40.57685089,228,52.8838768,-32.93415833,33.93562698,-25.51966095
229,-21.71008492,-77.16407776,8.990440369,77.27669525,-13.51885128,7.222284794,37.79760742,16.66921043,229,45.79623413,-46.85142899,-12.75717545,-78.30084229
230,-45.85230637,-72.12447357,24.11696243,57.00279236,-26.34648705,-1.750326633,36.74279404,-3.835421562,230,15.75752163,-69.50449371,0.359368324,-83.91139221
231,2.9321661,-84.72670746,15.12314701,82.39227295,23.49966431,6.236590862,28.773386,47.65434647,231,48.26461792,-52.00346375,43.43581772,-24.83675194
232,1.316457868,-85.15526581,15.19502449,81.0273056,33.45132828,11.03397942,37.88998795,45.24189758,232,47.50669861,-52.23178482,44.78567505,-29.46396065
233,-10.10410309,-84.65716553,16.24394035,78.95305634,35.6841507,12.08499908,39.10987473,44.93738556,233,44.10741043,-56.14542007,31.35698318,-43.18783951
234,-30.98063087,-70.8995285,22.50208282,59.15278244,10.44499016,2.660200596,38.40630341,-0.691331148,234,8.952809334,-73.36260986,-8.66458416,-84.60144043
235,26.29383278,-81.27832794,-10.29585648,92.57072449,32.60037231,33.4962616,13.32581234,58.58433151,235,58.78718567,-58.5831604,55.16444778,-23.76900101
236,14.36213017,-79.48775482,1.173270702,93.4879837,33.17281342,20.1594162,28.2888031,51.5129776,236,55.72834396,-45.527565,47.14993668,-19.09910583
237,-48.26415634,-70.53331757,24.38614464,54.54915237,-28.82182503,-2.264082432,33.55895996,-8.43264389,237,21.84189796,-73.37818146,4.902114868,-69.92431641
238,26.31478691,-81.02302551,-8.727643967,93.06555939,32.62726212,34.1734314,14.92499447,59.58823776,238,58.94449997,-58.20471954,56.07139206,-25.06728363
239,-30.40004349,-69.36455536,21.60858917,55.5696373,9.296559334,3.831834316,32.12592316,-3.071428537,239,3.612653255,-78.63995361,-11.20253372,-85.22084808
240,25.30394363,-79.85198975,-3.842757702,95.37081146,32.31990433,31.55065918,24.09656143,55.66542435,240,59.54130173,-54.37977982,52.99983978,-21.13531113
241,-10.54521656,-81.177742,11.31799889,75.3405304,29.05793762,3.549095154,41.2609787,41.8902092,241,48.14966583,-47.89948273,29.05157852,-40.60061264
242,-14.77266884,-76.42176819,24.11813545,61.83563995,-19.5544796,8.323687553,49.68465805,0.755143166,242,19.06267166,-64.45426941,24.88165665,-43.05578995
243,-23.14035988,-72.53512573,26.01321602,59.77588654,8.828490257,4.604070187,53.6864624,5.815182686,243,9.436719894,-75.04508972,-10.70324326,-79.33066559
244,20.62931824,-80.91426849,-3.101668358,95.63663483,17.84782982,22.3236351,22.04393578,57.55699158,244,58.5100708,-51.33897018,46.09653473,-15.02551174
245,-24.57946396,-70.36907196,20.30343437,59.79515457,-13.87561226,6.763448715,51.04727554,1.825345516,245,4.522766113,-76.24198914,-12.58685684,-81.46321869
246,-11.93751144,-80.78395081,12.86187267,75.22582245,15.62140942,5.007986069,44.05002594,37.10031128,246,47.2609024,-49.98867416,28.93975639,-40.64394379
247,1.472959757,-82.9629364,4.482462883,86.20211792,25.97299194,6.758774281,32.0541687,47.89196777,247,54.34276962,-42.60009384,35.52370453,-26.10189629
248,19.27750015,-80.18493652,1.136223078,96.0335083,25.53453636,19.12930107,30.79817963,51.27502441,248,57.27192307,-29.39629364,44.0839119,-12.25824165
249,-28.01089859,-73.26496124,18.19698524,65.08721924,17.04460716,0.872906506,48.46468353,0.125129625,249,23.05316162,-68.70075226,-6.063755989,-82.20405579
250,11.66133785,-78.49990845,3.355814695,89.34738159,26.30214691,10.83081722,37.12737656,40.5888443,250,54.85053253,-48.89957428,40.19996262,-14.10694599
251,-16.16341972,-78.82723236,26.46986198,61.24495697,15.87198734,2.845463037,50.91495514,0.894804537,251,14.44670296,-71.79785919,26.68313217,-46.22301865
252,-11.94258785,-85.26740265,28.37131882,63.57386017,23.05386734,2.009040117,49.91080856,0.017059861,252,21.53798294,-71.82527161,28.81037903,-45.3703804
253,12.0165453,-77.19478607,13.99018669,73.08106995,25.87490082,13.74758816,36.73722458,47.06209946,253,47.34844208,-49.44866943,-0.066437967,52.55514908
254,-11.78158092,-78.13336182,8.704964638,73.72099304,6.744091511,9.110309601,44.18914032,36.319561,254,47.53375244,-46.48442459,26.46576691,-40.18606567
255,-24.67890167,-73.25100708,25.58741188,56.80428314,7.849850178,4.900362968,44.73115158,-2.283270359,255,12.36334515,-72.44769287,-9.720912933,-80.64547729
256,14.25142574,-78.40376282,0.825926542,92.30256653,36.58583069,20.89861488,24.56896591,51.44414139,256,54.4319191,-60.54727173,47.58359146,-29.00355911
257,-7.240306854,-78.62966919,3.619688511,80.97897339,11.93768597,8.584095955,42.14764786,32.05173492,257,49.860466,-29.36929893,29.1233654,-31.16635132
258,-25.40902901,-72.6258316,25.37360191,54.91013718,22.44782066,0.604685903,43.47691727,-3.532202005,258,16.02388191,-69.9072113,-5.923383713,-82.24417877
259,-11.06319714,-77.92926788,7.903841496,74.0776062,7.03229332,9.355962753,44.48270798,34.23934937,259,49.39664459,-41.91727066,27.10863495,-37.11473083
260,-13.11388969,-79.58972931,9.742026329,73.8837204,10.90642262,6.783946514,43.91101074,37.26527023,260,48.13254547,-46.30995941,26.13220215,-42.60998154
261,8.900279045,-77.85591888,4.654519081,84.3548584,-4.483512878,22.91598892,43.02687073,30.76506042,261,54.77531052,-34.69989777,39.40024567,-13.17976665
262,0.980388582,-69.13381958,-23.32205963,84.03062439,-48.95180893,19.504879,-16.4677887,29.99747849,262,1.830388546,50.87252426,-14.11213589,53.86593628
263,-24.32212448,-73.72382355,26.09712219,62.14932251,19.74054146,0.966774762,43.84402847,-0.597247601,263,19.1769886,-68.13681793,-7.161944866,-80.79580688
264,3.101277351,-84.70186615,6.433479786,86.80078125,25.856287,6.748960495,30.81170845,47.68677902,264,54.5700531,-45.42903519,43.3345108,-24.61305809
265,21.50772095,-81.61063385,-3.147691011,94.78438568,31.58817482,22.22952461,23.70871162,55.7702713,265,59.27640152,-54.22221756,49.71014404,-19.86823082
266,-29.09425163,-70.02416229,26.55265999,59.06884384,-12.16082764,5.919257164,49.48884583,0.035751607,266,8.665836334,-75.58151245,-10.32751751,-84.14208221
267,12.10400867,-78.78605652,3.322897434,89.50873566,31.87935257,15.24835873,37.53468704,40.57614899,267,54.81377029,-47.69839096,45.04320908,-21.26933479
268,24.25518799,-82.13318634,-6.139099121,94.22310638,33.6562233,36.359478,22.80571938,56.38468552,268,58.53469467,-60.02342606,54.83726501,-24.02257156
269,24.28939629,-83.7521286,-9.686299324,91.38834381,34.94250488,26.78233528,15.09982872,59.00644302,269,57.12884903,-62.75836945,54.80884171,-25.84001541
270,-13.45901394,-81.57237244,12.75995255,73.9552536,7.183575153,8.144965172,37.28255463,47.65559387,270,44.43346024,-55.04447174,27.55496407,-43.35711288
271,3.740033865,-84.53215027,13.85440445,82.32482147,36.70403671,17.03621864,29.8694725,47.74196625,271,53.07125473,-45.66954422,44.31811142,-25.30993271
272,12.30746555,-78.86919403,3.08867979,90.36837006,25.7815094,9.149488449,37.96615982,44.41490173,272,54.72309113,-60.49531555,45.03041458,-23.78240585
273,-10.34828854,-81.09293365,10.67275524,75.41387939,10.60653973,7.590844154,42.75749969,38.96833801,273,50.29203796,-43.55253983,30.23500252,-38.82048416
274,-5.888844013,-80.52120972,11.05426788,76.76026917,17.62296677,5.771930695,44.0663414,36.59683228,274,48.87693405,-45.72282028,31.25829124,-37.61678314
275,-5.217656136,-79.26882935,3.628676653,81.15420532,26.95074081,5.743714333,40.34676361,35.56074524,275,52.45176315,-34.84237671,30.62033081,-29.60572433
276,-11.40213013,-78.06893921,8.556325912,73.94850922,6.768591881,9.320153236,44.45270157,33.53681946,276,49.63085938,-42.0979805,26.32835197,-38.83438492
277,-10.80298042,-85.28541565,17.50979424,78.35462952,35.52702332,11.37295532,39.32646561,45.57551193,277,43.63051987,-57.53275681,30.90646553,-44.02508926
278,-29.90529823,-71.11941528,18.17807007,64.41807556,18.33283806,-0.161091834,43.97097397,-0.257652164,278,19.6265049,-67.67532349,-4.622924328,-82.45269775
279,-12.65161514,-84.13251495,18.3095417,68.36179352,-22.38253593,10.19526577,26.48042488,47.61465454,279,42.7386055,-57.73573685,31.06234169,-36.8225708
280,-31.49828148,-67.4942627,19.51401901,56.24960327,-21.84668541,4.677299976,18.7796402,0.139755309,280,-3.765671492,-81.5375061,-16.3576889,-85.77106476
281,-14.16806221,-81.19011688,12.8031559,75.7822113,29.70862389,2.612656593,41.42803574,41.9017868,281,47.3147583,-49.84230423,26.96147156,-45.3012352
282,-27.88926506,-74.11401367,28.67099762,64.64600372,30.56484032,-0.149346143,50.87083817,1.012660146,282,22.41257286,-71.58416748,-3.472664833,-80.82459259
283,-10.24802017,-87.0694809,31.2862587,67.9405365,23.3285141,2.004589796,53.55878448,14.86892509,283,26.65166092,-67.75569916,32.82660294,-42.83081818
284,-2.281081438,-83.07270813,14.99479008,80.38713837,27.98922539,4.986727715,41.10514832,41.83078384,284,48.86138535,-49.21844482,38.47960663,-30.16133308
285,-10.28618431,-85.89178467,17.8162117,78.67664337,28.8321991,2.780864239,38.06265259,47.35622787,285,43.29050827,-58.07569885,32.20020294,-43.53764343
286,0.613734484,-80.77923584,18.63365364,67.65136719,36.87194061,16.22164536,39.99819183,45.48853683,286,42.14205551,-57.82485962,37.17190552,-27.94690132
287,-32.75627518,-67.82107544,18.80638885,61.96187973,-11.73259258,2.678290367,40.18105316,-0.332654536,287,19.4778347,-63.80353546,-9.024103165,-86.51626587
288,19.79206848,-80.17116547,1.290251493,95.27654266,26.36664009,22.59044647,28.03303528,52.5220108,288,56.34032059,-37.69356155,43.05294037,-12.19478703
